link_id,src_bus_id,dst_bus_id,voltage,circuits,dc,underground,under_construction,length_m,tags,src_coord,dst_coord,src_country,dst_country
590,112,126,380,2,f,f,f,18912.840786,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5762'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6442'  'tie_line'=>'0'  'country_1'=>'GR'  'country_2'=>'GR',"(23.950195, 37.926868)","(23.983154, 37.753344)",GR,GR
595,109,126,380,1,f,f,f,21370.303862,'text_'=>'150'  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5767'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6447'  'tie_line'=>'0'  'country_1'=>'GR'  'country_2'=>'GR',"(23.796387, 37.857507)","(23.983154, 37.753344)",GR,GR
763,26,131,380,1,f,f,f,46808.013955,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'8461'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6035'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.492432, 40.522151)","(8.21777299999999, 40.86368)",IT,IT
447,132,133,220,1,f,f,f,158067.558969,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5292'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5957'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.448486, 39.223743)","(8.63525400000001, 40.647304)",IT,IT
469,131,134,380,1,f,f,f,49902.732581,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5367'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6036'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.21777299999999, 40.86368)","(8.63525400000001, 40.647304)",IT,IT
518,137,138,220,2,f,f,f,27595.346989,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5518'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6190'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(9.21752900000001, 40.111689)","(9.04174799999999, 40.254377)",IT,IT
448,132,140,220,1,f,f,f,49996.247209,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5293'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5958'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.448486, 39.223743)","(8.964844, 39.419221)",IT,IT
446,133,140,220,1,f,f,f,143491.717797,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5291'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5956'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.63525400000001, 40.647304)","(8.964844, 39.419221)",IT,IT
554,132,140,220,1,f,f,f,58945.667135,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5603'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6275'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.448486, 39.223743)","(8.964844, 39.419221)",IT,IT
562,140,141,220,1,f,f,f,18832.243037,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5624'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6296'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.964844, 39.419221)","(9.18456999999999, 39.376772)",IT,IT
468,26,142,380,1,f,f,f,144028.590079,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5366'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6035'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.492432, 40.522151)","(9.18456999999999, 39.376772)",IT,IT
555,139,142,380,1,f,f,f,25927.71357,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5604'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6276'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(8.964844, 39.232253)","(9.18456999999999, 39.376772)",IT,IT
515,138,143,220,2,f,f,f,10848.232586,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5512'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6183'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(9.04174799999999, 40.254377)","(9.16259800000001, 40.245992)",IT,IT
450,147,148,220,1,f,f,f,32630.459431,'text_'=>'150'  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5295'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5960'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(12.502441, 37.909534)","(12.788086, 37.71859)",IT,IT
519,146,149,220,2,f,f,f,39711.708562,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5522'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6194'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(13.436279, 37.892196)","(13.051758, 38.022131)",IT,IT
521,148,149,220,2,f,f,f,39848.365277,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5524'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6196'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(12.788086, 37.71859)","(13.051758, 38.022131)",IT,IT
508,149,150,220,2,f,f,f,26672.341668,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5521'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6193'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(13.051758, 38.022131)","(13.304443, 38.160476)",IT,IT
520,148,152,220,2,f,f,f,89863.448013,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5523'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6195'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(12.788086, 37.71859)","(13.699951, 37.343959)",IT,IT
523,150,153,220,2,f,f,f,35339.360464,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5526'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6198'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(13.304443, 38.160476)","(13.590088, 37.935533)",IT,IT
556,146,153,220,2,f,f,f,18971.167559,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5605'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6277'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(13.436279, 37.892196)","(13.590088, 37.935533)",IT,IT
557,151,153,220,2,f,f,f,10666.709239,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5606'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6278'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(13.710938, 37.952861)","(13.590088, 37.935533)",IT,IT
525,129,154,220,2,f,f,f,15604.665145,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5528'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6200'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.348145, 40.813809)","(14.161377, 40.84706)",IT,IT
552,129,156,220,1,f,f,f,11914.950299,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5580'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6252'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.348145, 40.813809)","(14.304199, 40.888601)",IT,IT
533,129,156,220,1,f,f,f,11039.038477,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5553'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6225'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.348145, 40.813809)","(14.304199, 40.888601)",IT,IT
473,157,159,380,1,f,f,f,41725.456835,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5439'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6109'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(12.86499, 41.418015)","(12.524414, 41.705729)",IT,IT
566,157,159,380,1,f,f,f,46679.935566,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5636'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6308'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(12.86499, 41.418015)","(12.524414, 41.705729)",IT,IT
543,159,160,380,1,f,f,f,25828.518091,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5569'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6241'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(12.524414, 41.705729)","(12.282715, 41.853196)",IT,IT
478,157,163,380,1,f,f,f,27714.56401,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5444'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6114'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(12.86499, 41.418015)","(12.875977, 41.672912)",IT,IT
513,163,164,380,1,f,f,f,10698.84946,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5507'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6178'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(12.875977, 41.672912)","(12.788086, 41.746726)",IT,IT
490,162,164,380,1,f,f,f,30206.105278,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5456'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6126'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(12.513428, 41.877741)","(12.788086, 41.746726)",IT,IT
477,157,165,380,1,f,f,f,62283.216081,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5443'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6113'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(12.86499, 41.418015)","(13.612061, 41.47566)",IT,IT
459,156,166,220,1,f,f,f,47059.649614,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5307'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5973'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.304199, 40.888601)","(14.18335, 41.302571)",IT,IT
475,163,167,380,1,f,f,f,119713.338213,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5441'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6111'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(12.875977, 41.672912)","(14.18335, 41.302571)",IT,IT
486,167,168,380,1,f,f,f,29161.781062,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5452'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6122'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.18335, 41.302571)","(13.85376, 41.19519)",IT,IT
480,155,168,380,1,f,f,f,45677.552751,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5446'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6116'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.161377, 40.84706)","(13.85376, 41.19519)",IT,IT
476,157,168,380,1,f,f,f,89288.510713,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5442'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6112'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(12.86499, 41.418015)","(13.85376, 41.19519)",IT,IT
474,165,168,380,1,f,f,f,40415.152462,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5440'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6110'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(13.612061, 41.47566)","(13.85376, 41.19519)",IT,IT
484,145,168,380,1,f,f,f,31760.63877,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5450'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6120'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.150391, 40.996484)","(13.85376, 41.19519)",IT,IT
457,166,169,220,1,f,f,f,23398.606546,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5305'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5971'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.18335, 41.302571)","(14.282227, 41.50035)",IT,IT
458,156,169,220,1,f,f,f,66180.039165,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5306'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5972'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.304199, 40.888601)","(14.282227, 41.50035)",IT,IT
528,173,175,220,2,f,f,f,25187.938806,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5537'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6209'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.611816, 37.055177)","(14.578857, 36.826875)",IT,IT
529,172,177,220,2,f,f,f,47823.501721,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5538'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6210'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(15.018311, 37.474858)","(15.194092, 37.09024)",IT,IT
536,171,177,220,2,f,f,f,9081.981592,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5556'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6228'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(15.292969, 37.063944)","(15.194092, 37.09024)",IT,IT
463,176,177,220,1,f,f,f,10519.280225,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5359'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6026'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(15.073242, 37.081476)","(15.194092, 37.09024)",IT,IT
527,175,177,220,2,f,f,f,66675.227057,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5536'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6208'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.578857, 36.826875)","(15.194092, 37.09024)",IT,IT
452,174,178,380,1,f,f,f,60023.773291,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5297'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5962'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.611816, 37.055177)","(14.919434, 37.544577)",IT,IT
524,153,179,220,2,f,f,f,141468.554014,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5527'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6199'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(13.590088, 37.935533)","(15.150146, 38.108628)",IT,IT
512,179,180,220,1,f,f,f,8098.22734,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5503'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6174'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(15.150146, 38.108628)","(15.238037, 38.08269)",IT,IT
530,172,180,220,2,f,f,f,76432.570276,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5539'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6211'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(15.018311, 37.474858)","(15.238037, 38.08269)",IT,IT
445,178,181,380,1,f,f,f,69192.360586,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5289'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5954'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.919434, 37.544577)","(15.238037, 38.08269)",IT,IT
537,180,182,220,2,f,f,f,8472.215666,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5557'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6229'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(15.238037, 38.08269)","(15.227051, 38.160476)",IT,IT
534,179,182,220,2,f,f,f,8887.411435,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5554'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6226'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(15.150146, 38.108628)","(15.227051, 38.160476)",IT,IT
517,184,185,380,1,f,f,f,58526.892866,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5515'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6186'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(16.270752, 38.83115)","(16.105957, 38.350273)",IT,IT
454,156,187,220,1,f,f,f,22077.131142,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5299'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5964'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.304199, 40.888601)","(14.47998, 40.763901)",IT,IT
453,186,187,220,1,f,f,f,15634.840837,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5298'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5963'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.644775, 40.688969)","(14.47998, 40.763901)",IT,IT
455,188,189,220,1,f,f,f,12063.673932,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5300'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5965'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.908447, 40.555548)","(14.919434, 40.663973)",IT,IT
456,186,189,220,1,f,f,f,23498.78129,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5301'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5966'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.644775, 40.688969)","(14.919434, 40.663973)",IT,IT
449,187,191,220,1,f,f,f,22999.049679,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5294'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5959'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.47998, 40.763901)","(14.523926, 40.971604)",IT,IT
551,156,191,220,2,f,f,f,21140.730166,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5579'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6251'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.304199, 40.888601)","(14.523926, 40.971604)",IT,IT
479,155,192,380,1,f,f,f,40078.448649,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5445'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6115'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.161377, 40.84706)","(14.523926, 40.971604)",IT,IT
485,145,192,380,1,f,f,f,31065.81086,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5451'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6121'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.150391, 40.996484)","(14.523926, 40.971604)",IT,IT
483,167,193,380,1,f,f,f,68697.417704,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5449'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6119'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.18335, 41.302571)","(14.963379, 41.14557)",IT,IT
487,192,193,380,1,f,f,f,40712.451049,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5453'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6123'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.523926, 40.971604)","(14.963379, 41.14557)",IT,IT
492,194,195,380,1,f,f,f,82100.09079,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5459'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6129'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.908447, 41.877741)","(15.633545, 41.360319)",IT,IT
488,193,195,380,1,f,f,f,60423.987209,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5454'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6124'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.963379, 41.14557)","(15.633545, 41.360319)",IT,IT
504,195,196,380,1,f,f,f,52956.458787,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5474'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6144'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(15.633545, 41.360319)","(16.171875, 41.120746)",IT,IT
472,190,197,380,1,f,f,f,114298.355316,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5438'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6108'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.919434, 40.663973)","(15.952148, 40.078071)",IT,IT
497,170,197,380,1,f,f,f,88274.082835,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5467'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6137'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(16.578369, 39.571822)","(15.952148, 40.078071)",IT,IT
481,190,197,380,1,f,f,f,113447.475288,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5447'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6117'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.919434, 40.663973)","(15.952148, 40.078071)",IT,IT
451,189,198,220,1,f,f,f,127170.371827,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5296'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'5961'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(14.919434, 40.663973)","(15.996094, 39.993956)",IT,IT
464,198,199,220,1,f,f,f,59007.684694,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5360'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6027'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(15.996094, 39.993956)","(16.534424, 40.287907)",IT,IT
499,170,202,380,1,f,f,f,81826.554696,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5469'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6139'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(16.578369, 39.571822)","(17.08374, 39.036253)",IT,IT
502,200,204,380,1,f,f,f,47447.8417,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5472'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6142'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(16.655273, 40.597271)","(17.20459, 40.505446)",IT,IT
465,199,203,220,1,f,f,f,63140.580222,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5361'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6030'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(16.534424, 40.287907)","(17.20459, 40.505446)",IT,IT
462,203,205,220,1,f,f,f,47714.419145,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5358'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6024'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(17.20459, 40.505446)","(17.731934, 40.613952)",IT,IT
571,204,206,380,1,f,f,f,51272.826472,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5650'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6323'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(17.20459, 40.505446)","(17.731934, 40.613952)",IT,IT
500,135,206,380,1,f,f,f,100151.946506,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5470'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6140'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(16.787109, 41.054502)","(17.731934, 40.613952)",IT,IT
532,206,207,380,2,f,f,f,15203.168478,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  2 Circuits'  'ogc_fid'=>'5552'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6224'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(17.731934, 40.613952)","(17.86377, 40.522151)",IT,IT
503,200,207,380,1,f,f,f,104548.986582,'text_'=>' '  'symbol'=>'380-400 kV Transmission Line  1 Circuit'  'ogc_fid'=>'5473'  't9_code'=>'0'  'visible'=>'1'  'objectid'=>'6143'  'tie_line'=>'0'  'country_1'=>'IT'  'country_2'=>'IT',"(16.655273, 40.597271)","(17.86377, 40.522151)",IT,IT
